frame,p0,p1,p2,p3,p4,p5,p6,p7
38,0.189731,0.093912,0.067618,0.088134,0.068293,0.082755,0.096319,0.313237
39,0.188846,0.093440,0.067682,0.088441,0.068782,0.083190,0.096714,0.312905
40,0.089701,0.047831,0.063036,0.108645,0.136378,0.139877,0.179367,0.235165
41,0.189738,0.093912,0.067620,0.088139,0.068296,0.082752,0.096313,0.313230
42,0.088743,0.046996,0.061694,0.103737,0.133982,0.139361,0.183009,0.242478
43,0.189750,0.093920,0.067618,0.088131,0.068286,0.082746,0.096310,0.313239
44,0.189239,0.093647,0.067656,0.088310,0.068570,0.082998,0.096537,0.313043
45,0.189753,0.093921,0.067618,0.088131,0.068285,0.082744,0.096308,0.313240
46,0.189729,0.093909,0.067619,0.088138,0.068298,0.082756,0.096319,0.313231
47,0.189215,0.093644,0.067653,0.088302,0.068569,0.083009,0.096554,0.313054
48,0.189740,0.093916,0.067618,0.088133,0.068291,0.082751,0.096314,0.313237
49,0.189220,0.093649,0.067651,0.088297,0.068563,0.083006,0.096553,0.313061
50,0.088827,0.046771,0.062651,0.108537,0.137565,0.139446,0.179493,0.236709
51,0.188829,0.093435,0.067681,0.088439,0.068784,0.083198,0.096725,0.312909
52,0.189223,0.093646,0.067654,0.088304,0.068568,0.083005,0.096549,0.313052
53,0.189206,0.093636,0.067655,0.088310,0.068578,0.083013,0.096556,0.313045
54,0.189229,0.093654,0.067651,0.088294,0.068558,0.083002,0.096549,0.313064
55,0.189759,0.093931,0.067614,0.088117,0.068272,0.082741,0.096310,0.313256
56,0.189753,0.093923,0.067617,0.088127,0.068282,0.082744,0.096310,0.313243
57,0.189194,0.093633,0.067654,0.088308,0.068579,0.083019,0.096564,0.313048
58,0.189754,0.093924,0.067617,0.088128,0.068282,0.082744,0.096309,0.313243
59,0.189186,0.093628,0.067656,0.088313,0.068586,0.083023,0.096567,0.313042
60,0.189737,0.093918,0.067616,0.088128,0.068286,0.082752,0.096319,0.313244
61,0.189771,0.093935,0.067614,0.088117,0.068269,0.082735,0.096303,0.313255
62,0.189746,0.093924,0.067615,0.088123,0.068280,0.082747,0.096315,0.313250
63,0.189762,0.093932,0.067614,0.088118,0.068272,0.082740,0.096308,0.313255
64,0.189766,0.093934,0.067613,0.088116,0.068269,0.082738,0.096307,0.313257
65,0.189191,0.093632,0.067654,0.088308,0.068580,0.083020,0.096565,0.313048
66,0.189189,0.093632,0.067654,0.088308,0.068580,0.083021,0.096567,0.313048
67,0.189206,0.093641,0.067653,0.088302,0.068571,0.083013,0.096560,0.313055
68,0.189190,0.093632,0.067654,0.088308,0.068580,0.083021,0.096567,0.313049
69,0.189187,0.093629,0.067655,0.088311,0.068584,0.083023,0.096567,0.313044
70,0.189777,0.093940,0.067613,0.088113,0.068264,0.082732,0.096301,0.313260
71,0.189757,0.093930,0.067614,0.088118,0.068273,0.082742,0.096311,0.313255
72,0.087682,0.045308,0.059072,0.094197,0.128982,0.136771,0.188236,0.259751
73,0.189212,0.093638,0.067656,0.088311,0.068578,0.083011,0.096553,0.313043
74,0.189214,0.093639,0.067655,0.088309,0.068576,0.083009,0.096552,0.313045
75,0.107335,0.052359,0.060249,0.087331,0.112801,0.121481,0.164815,0.293628
76,0.189224,0.093639,0.067657,0.088315,0.068579,0.083005,0.096544,0.313037
77,0.088469,0.046694,0.061387,0.102752,0.133676,0.139144,0.183690,0.244187
78,0.189206,0.093630,0.067658,0.088320,0.068587,0.083014,0.096552,0.313033
79,0.189752,0.093915,0.067621,0.088141,0.068295,0.082745,0.096305,0.313227
80,0.189732,0.093903,0.067623,0.088150,0.068307,0.082755,0.096313,0.313217
81,0.088799,0.047339,0.060436,0.097507,0.129175,0.138919,0.187312,0.250513
82,0.189739,0.093907,0.067623,0.088148,0.068304,0.082751,0.096309,0.313219
83,0.189821,0.093949,0.067617,0.088121,0.068260,0.082711,0.096273,0.313247
84,0.189761,0.093928,0.067616,0.088125,0.068278,0.082740,0.096306,0.313247
85,0.189743,0.093917,0.067618,0.088133,0.068290,0.082750,0.096313,0.313237
86,0.189200,0.093636,0.067654,0.088306,0.068576,0.083016,0.096561,0.313050
87,0.090396,0.048686,0.063224,0.108318,0.135017,0.140187,0.179515,0.234657
88,0.189193,0.093635,0.067653,0.088305,0.068576,0.083019,0.096565,0.313053
89,0.189758,0.093931,0.067614,0.088118,0.068272,0.082742,0.096310,0.313256
90,0.188830,0.093444,0.067677,0.088425,0.068771,0.083197,0.096730,0.312927
91,0.085221,0.041229,0.061315,0.111728,0.146904,0.135638,0.175240,0.242725
92,0.189758,0.093926,0.067616,0.088126,0.068280,0.082742,0.096307,0.313245
93,0.189743,0.093916,0.067618,0.088134,0.068291,0.082749,0.096312,0.313236
94,0.189174,0.093618,0.067658,0.088323,0.068598,0.083029,0.096570,0.313031
95,0.085411,0.041609,0.061458,0.111745,0.146385,0.136033,0.175540,0.241820
96,0.189740,0.093917,0.067617,0.088132,0.068289,0.082751,0.096315,0.313240
97,0.189217,0.093601,0.067676,0.088374,0.068634,0.083010,0.096526,0.312961
98,0.189746,0.093881,0.067638,0.088195,0.068345,0.082750,0.096288,0.313156
99,0.086035,0.042553,0.062410,0.114197,0.147449,0.136948,0.174471,0.235937
100,0.189744,0.093889,0.067633,0.088180,0.068332,0.082750,0.096294,0.313176
101,0.189793,0.093915,0.067630,0.088164,0.068306,0.082726,0.096273,0.313193
102,0.189222,0.093614,0.067671,0.088356,0.068617,0.083007,0.096530,0.312984
103,0.189757,0.093897,0.067632,0.088175,0.068324,0.082744,0.096289,0.313182
104,0.189768,0.093903,0.067631,0.088170,0.068318,0.082739,0.096285,0.313187
105,0.189741,0.093890,0.067632,0.088177,0.068330,0.082752,0.096298,0.313180
106,0.189699,0.093870,0.067635,0.088188,0.068353,0.082773,0.096319,0.313163
107,0.189785,0.093915,0.067628,0.088159,0.068304,0.082730,0.096279,0.313199
108,0.189767,0.093905,0.067630,0.088166,0.068314,0.082739,0.096287,0.313193
109,0.189766,0.093922,0.067620,0.088136,0.068287,0.082738,0.096298,0.313231
110,0.189264,0.093664,0.067652,0.088295,0.068550,0.082985,0.096529,0.313060
111,0.188789,0.093416,0.067683,0.088449,0.068803,0.083218,0.096745,0.312898
112,0.189758,0.093931,0.067613,0.088117,0.068272,0.082742,0.096310,0.313257
113,0.190485,0.094319,0.067558,0.087854,0.067877,0.082384,0.095998,0.313525
114,0.188863,0.093459,0.067676,0.088418,0.068758,0.083181,0.096713,0.312933
115,0.189766,0.093936,0.067612,0.088113,0.068266,0.082737,0.096307,0.313261
116,0.189178,0.093631,0.067652,0.088304,0.068579,0.083026,0.096575,0.313055
117,0.189754,0.093931,0.067613,0.088116,0.068272,0.082743,0.096313,0.313258
118,0.189765,0.093936,0.067612,0.088113,0.068266,0.082738,0.096308,0.313262
119,0.189150,0.093616,0.067654,0.088314,0.068595,0.083040,0.096587,0.313043
120,0.085203,0.041262,0.061177,0.110658,0.146453,0.135620,0.176010,0.243615
121,0.085298,0.041394,0.061691,0.112784,0.148040,0.135883,0.174749,0.240161
122,0.189794,0.093908,0.067634,0.088176,0.068317,0.082727,0.096268,0.313178
123,0.189760,0.093890,0.067637,0.088188,0.068336,0.082743,0.096282,0.313164
124,0.189800,0.093910,0.067634,0.088175,0.068315,0.082724,0.096265,0.313179
125,0.190133,0.094089,0.067610,0.088053,0.068135,0.082561,0.096123,0.313297
126,0.189760,0.093890,0.067637,0.088188,0.068336,0.082743,0.096283,0.313164
127,0.189437,0.093721,0.067660,0.088295,0.068512,0.082902,0.096429,0.313044
128,0.085235,0.041273,0.061604,0.112645,0.148031,0.135752,0.174738,0.240721
129,0.189798,0.093912,0.067633,0.088172,0.068313,0.082724,0.096266,0.313182
130,0.189787,0.093906,0.067634,0.088176,0.068318,0.082730,0.096271,0.313178
131,0.189767,0.093895,0.067635,0.088183,0.068330,0.082740,0.096281,0.313170
132,0.189776,0.093900,0.067634,0.088179,0.068324,0.082735,0.096277,0.313175
133,0.189416,0.093713,0.067659,0.088296,0.068518,0.082913,0.096441,0.313044
134,0.189979,0.094013,0.067619,0.088099,0.068211,0.082636,0.096193,0.313251
135,0.087155,0.043976,0.063394,0.116506,0.147044,0.137926,0.173265,0.230734
136,0.189200,0.093612,0.067667,0.088348,0.068614,0.083017,0.096545,0.312998
137,0.189761,0.093909,0.067626,0.088156,0.068307,0.082741,0.096294,0.313206
138,0.189756,0.093907,0.067626,0.088157,0.068308,0.082744,0.096296,0.313205
139,0.188817,0.093408,0.067693,0.088476,0.068822,0.083205,0.096718,0.312861
140,0.189769,0.093913,0.067625,0.088153,0.068302,0.082738,0.096291,0.313210
141,0.189797,0.093928,0.067623,0.088143,0.068287,0.082724,0.096278,0.313220
142,0.189744,0.093900,0.067627,0.088161,0.068315,0.082750,0.096302,0.313200
143,0.189767,0.093913,0.067625,0.088153,0.068302,0.082739,0.096292,0.313210
144,0.189736,0.093900,0.067626,0.088157,0.068313,0.082753,0.096308,0.313206
145,0.189645,0.093863,0.067627,0.088170,0.068349,0.082798,0.096357,0.313190
146,0.189745,0.093919,0.067617,0.088131,0.068287,0.082748,0.096313,0.313240
147,0.189634,0.093867,0.067623,0.088157,0.068340,0.082803,0.096368,0.313208
148,0.189655,0.093879,0.067621,0.088147,0.068326,0.082793,0.096360,0.313219
149,0.189651,0.093874,0.067623,0.088154,0.068334,0.082795,0.096359,0.313210
150,0.189383,0.093732,0.067642,0.088246,0.068480,0.082927,0.096479,0.313111
151,0.189739,0.093922,0.067615,0.088123,0.068282,0.082751,0.096320,0.313250
152,0.189750,0.093925,0.067615,0.088124,0.068280,0.082745,0.096312,0.313248
153,0.189765,0.093934,0.067613,0.088116,0.068269,0.082738,0.096307,0.313257
154,0.189702,0.093903,0.067618,0.088134,0.068304,0.082769,0.096337,0.313232
155,0.189389,0.093737,0.067641,0.088241,0.068474,0.082924,0.096478,0.313117
156,0.189740,0.093920,0.067616,0.088127,0.068285,0.082750,0.096317,0.313245
157,0.189740,0.093918,0.067617,0.088129,0.068287,0.082751,0.096316,0.313242
158,0.189224,0.093647,0.067654,0.088303,0.068567,0.083004,0.096548,0.313053
159,0.190937,0.094549,0.067527,0.087704,0.067643,0.082161,0.095798,0.313681
160,0.189650,0.093871,0.067624,0.088158,0.068337,0.082796,0.096358,0.313205
161,0.189758,0.093926,0.067616,0.088126,0.068280,0.082742,0.096307,0.313245
162,0.189679,0.093832,0.067652,0.088241,0.068406,0.082784,0.096310,0.313096
163,0.189755,0.093925,0.067616,0.088125,0.068280,0.082743,0.096309,0.313246
164,0.084842,0.040210,0.060671,0.110499,0.147271,0.134275,0.174855,0.247377
165,0.189665,0.093829,0.067650,0.088237,0.068406,0.082791,0.096320,0.313102
166,0.188912,0.093424,0.067705,0.088503,0.068823,0.083160,0.096652,0.312820
167,0.189765,0.093879,0.067644,0.088209,0.068353,0.082741,0.096272,0.313137
168,0.189783,0.093890,0.067641,0.088200,0.068341,0.082732,0.096265,0.313147
169,0.188788,0.093359,0.067713,0.088543,0.068889,0.083221,0.096709,0.312779
170,0.189757,0.093875,0.067644,0.088211,0.068357,0.082745,0.096276,0.313135
171,0.189230,0.093596,0.067682,0.088390,0.068645,0.083004,0.096512,0.312940
172,0.189759,0.093877,0.067643,0.088209,0.068355,0.082744,0.096275,0.313137
173,0.189741,0.093868,0.067645,0.088215,0.068365,0.082753,0.096283,0.313131
174,0.189673,0.093833,0.067650,0.088236,0.068403,0.082787,0.096316,0.313102
175,0.189749,0.093871,0.067644,0.088213,0.068361,0.082749,0.096279,0.313133
176,0.189780,0.093887,0.067642,0.088202,0.068344,0.082734,0.096266,0.313144
177,0.189757,0.093876,0.067644,0.088210,0.068356,0.082745,0.096276,0.313137
178,0.189209,0.093586,0.067683,0.088396,0.068656,0.083014,0.096521,0.312934
179,0.189696,0.093845,0.067648,0.088228,0.068389,0.082776,0.096305,0.313113
180,0.189764,0.093880,0.067643,0.088207,0.068352,0.082742,0.096273,0.313140
181,0.085600,0.040136,0.059250,0.103864,0.141671,0.132454,0.177153,0.259871
182,0.189764,0.093877,0.067644,0.088211,0.068355,0.082742,0.096272,0.313135
183,0.189759,0.093874,0.067645,0.088214,0.068360,0.082745,0.096273,0.313131
184,0.189751,0.093870,0.067646,0.088217,0.068364,0.082748,0.096277,0.313128
185,0.189420,0.093695,0.067670,0.088328,0.068546,0.082911,0.096426,0.313003
186,0.189224,0.093591,0.067683,0.088396,0.068652,0.083007,0.096513,0.312934
187,0.189754,0.093871,0.067645,0.088216,0.068362,0.082747,0.096275,0.313129
188,0.189270,0.093615,0.067680,0.088381,0.068627,0.082985,0.096492,0.312950
189,0.189685,0.093836,0.067651,0.088237,0.068401,0.082781,0.096308,0.313101
190,0.189764,0.093879,0.067643,0.088208,0.068353,0.082742,0.096273,0.313138
191,0.189758,0.093876,0.067643,0.088209,0.068356,0.082745,0.096276,0.313137
192,0.189765,0.093880,0.067643,0.088207,0.068352,0.082741,0.096272,0.313140
193,0.189703,0.093848,0.067648,0.088225,0.068386,0.082772,0.096302,0.313115
194,0.189683,0.093838,0.067649,0.088233,0.068397,0.082782,0.096311,0.313107
195,0.189700,0.093847,0.067648,0.088227,0.068388,0.082774,0.096303,0.313112
196,0.189756,0.093876,0.067643,0.088209,0.068356,0.082746,0.096277,0.313138
197,0.190526,0.094284,0.067587,0.087935,0.067941,0.082368,0.095944,0.313415
198,0.190945,0.094504,0.067554,0.087785,0.067714,0.082161,0.095764,0.313574
199,0.189712,0.093852,0.067648,0.088224,0.068383,0.082768,0.096297,0.313116
200,0.189766,0.093879,0.067644,0.088209,0.068354,0.082741,0.096271,0.313136
201,0.189765,0.093878,0.067644,0.088210,0.068355,0.082742,0.096271,0.313135
202,0.189260,0.093611,0.067680,0.088382,0.068631,0.082990,0.096498,0.312949
203,0.189770,0.093882,0.067643,0.088207,0.068351,0.082739,0.096269,0.313139
204,0.189296,0.093631,0.067678,0.088369,0.068611,0.082972,0.096482,0.312962
205,0.189717,0.093855,0.067647,0.088223,0.068380,0.082766,0.096295,0.313117
206,0.189764,0.093881,0.067642,0.088205,0.068351,0.082742,0.096274,0.313142
207,0.189422,0.093700,0.067668,0.088322,0.068540,0.082911,0.096428,0.313010
208,0.189413,0.093694,0.067669,0.088326,0.068546,0.082915,0.096431,0.313006
209,0.189755,0.093875,0.067644,0.088210,0.068357,0.082746,0.096277,0.313136
210,0.189776,0.093885,0.067642,0.088203,0.068346,0.082736,0.096268,0.313143
211,0.189702,0.093847,0.067649,0.088228,0.068389,0.082773,0.096302,0.313111
212,0.189222,0.093592,0.067682,0.088393,0.068650,0.083008,0.096515,0.312937
213,0.189781,0.093888,0.067642,0.088202,0.068344,0.082734,0.096265,0.313144
214,0.189763,0.093878,0.067643,0.088208,0.068354,0.082743,0.096273,0.313137
215,0.189773,0.093884,0.067643,0.088204,0.068348,0.082737,0.096269,0.313142
216,0.189660,0.093827,0.067651,0.088239,0.068409,0.082793,0.096322,0.313099
217,0.189764,0.093879,0.067643,0.088207,0.068352,0.082742,0.096273,0.313139
218,0.189672,0.093832,0.067650,0.088236,0.068403,0.082788,0.096316,0.313102
219,0.189755,0.093875,0.067644,0.088210,0.068357,0.082746,0.096277,0.313135
220,0.191077,0.094576,0.067542,0.087732,0.067640,0.082095,0.095710,0.313628
221,0.189762,0.093877,0.067644,0.088210,0.068355,0.082743,0.096273,0.313136
222,0.191054,0.094561,0.067544,0.087746,0.067654,0.082107,0.095716,0.313618
223,0.189696,0.093844,0.067649,0.088229,0.068391,0.082776,0.096305,0.313109
224,0.189698,0.093845,0.067649,0.088229,0.068391,0.082775,0.096304,0.313109
225,0.191039,0.094553,0.067546,0.087752,0.067664,0.082114,0.095723,0.313609
226,0.189204,0.093634,0.067656,0.088312,0.068581,0.083014,0.096556,0.313042
227,0.189764,0.093876,0.067645,0.088213,0.068358,0.082742,0.096270,0.313131
228,0.189759,0.093875,0.067645,0.088213,0.068359,0.082745,0.096274,0.313132
229,0.189716,0.093852,0.067649,0.088227,0.068385,0.082766,0.096295,0.313111
230,0.189765,0.093878,0.067644,0.088211,0.068356,0.082741,0.096270,0.313134
231,0.189285,0.093626,0.067678,0.088370,0.068615,0.082977,0.096488,0.312961
232,0.190811,0.094433,0.067564,0.087834,0.067787,0.082227,0.095821,0.313522
233,0.189690,0.093839,0.067650,0.088234,0.068397,0.082779,0.096306,0.313104
234,0.189765,0.093882,0.067642,0.088203,0.068348,0.082741,0.096274,0.313144
235,0.189215,0.093640,0.067655,0.088309,0.068574,0.083009,0.096551,0.313046
236,0.189754,0.093874,0.067644,0.088210,0.068358,0.082747,0.096278,0.313136
237,0.189750,0.093923,0.067617,0.088127,0.068283,0.082746,0.096311,0.313244
238,0.189251,0.093622,0.067672,0.088358,0.068611,0.082993,0.096512,0.312980
239,0.189735,0.093914,0.067618,0.088133,0.068292,0.082753,0.096318,0.313237
240,0.189690,0.093839,0.067650,0.088235,0.068398,0.082779,0.096307,0.313103
241,0.189412,0.093746,0.067641,0.088239,0.068466,0.082913,0.096465,0.313118
242,0.189766,0.093888,0.067639,0.088193,0.068339,0.082741,0.096277,0.313157
243,0.189750,0.093921,0.067617,0.088129,0.068285,0.082746,0.096311,0.313242
244,0.189676,0.093841,0.067646,0.088224,0.068391,0.082785,0.096319,0.313118
245,0.189758,0.093883,0.067640,0.088199,0.068346,0.082745,0.096280,0.313151
246,0.189198,0.093631,0.067656,0.088314,0.068584,0.083017,0.096559,0.313040
247,0.089142,0.046798,0.063615,0.112982,0.140630,0.139457,0.176156,0.231221
248,0.189726,0.093907,0.067620,0.088140,0.068300,0.082758,0.096320,0.313229
249,0.189277,0.093671,0.067652,0.088292,0.068545,0.082979,0.096522,0.313063
250,0.189738,0.093914,0.067618,0.088135,0.068292,0.082752,0.096315,0.313235
251,0.189762,0.093916,0.067623,0.088145,0.068296,0.082740,0.096297,0.313221
252,0.189233,0.093647,0.067655,0.088306,0.068568,0.083000,0.096542,0.313048
253,0.189690,0.093882,0.067627,0.088161,0.068331,0.082777,0.096334,0.313198
254,0.189759,0.093915,0.067622,0.088144,0.068296,0.082742,0.096299,0.313221
255,0.084908,0.040152,0.060290,0.108821,0.145916,0.133936,0.175631,0.250347
256,0.189756,0.093924,0.067617,0.088127,0.068282,0.082743,0.096308,0.313243
257,0.189692,0.093844,0.067648,0.088226,0.068390,0.082778,0.096309,0.313114
258,0.189752,0.093914,0.067622,0.088143,0.068297,0.082746,0.096304,0.313224
259,0.189771,0.093885,0.067641,0.088201,0.068345,0.082738,0.096271,0.313146
260,0.189751,0.093876,0.067642,0.088206,0.068354,0.082748,0.096281,0.313142
261,0.189761,0.093889,0.067637,0.088189,0.068336,0.082743,0.096281,0.313163
262,0.189771,0.093888,0.067640,0.088197,0.068342,0.082738,0.096273,0.313152
263,0.189520,0.093755,0.067659,0.088283,0.068481,0.082862,0.096386,0.313053
264,0.190822,0.094437,0.067565,0.087833,0.067786,0.082222,0.095816,0.313519
265,0.190659,0.094408,0.067546,0.087794,0.067787,0.082299,0.095923,0.313584
266,0.189674,0.093831,0.067651,0.088240,0.068406,0.082787,0.096314,0.313098
267,0.189754,0.093873,0.067645,0.088213,0.068360,0.082747,0.096276,0.313132
268,0.189681,0.093836,0.067650,0.088234,0.068400,0.082783,0.096312,0.313104
269,0.189751,0.093872,0.067644,0.088212,0.068360,0.082748,0.096279,0.313133
270,0.189505,0.093743,0.067663,0.088295,0.068496,0.082870,0.096390,0.313038
271,0.189750,0.093872,0.067645,0.088213,0.068361,0.082749,0.096278,0.313132
272,0.189258,0.093611,0.067680,0.088381,0.068631,0.082991,0.096499,0.312950
273,0.189764,0.093880,0.067643,0.088206,0.068351,0.082742,0.096274,0.313141
274,0.189760,0.093878,0.067643,0.088208,0.068354,0.082744,0.096275,0.313138
275,0.189770,0.093882,0.067643,0.088205,0.068350,0.082739,0.096270,0.313141
276,0.189729,0.093862,0.067646,0.088217,0.068372,0.082760,0.096291,0.313123
277,0.189775,0.093886,0.067642,0.088202,0.068345,0.082736,0.096268,0.313145
278,0.189792,0.093894,0.067641,0.088198,0.068338,0.082728,0.096260,0.313148
279,0.189721,0.093858,0.067647,0.088220,0.068377,0.082764,0.096294,0.313119
280,0.189704,0.093849,0.067648,0.088225,0.068386,0.082772,0.096302,0.313114
281,0.189263,0.093613,0.067680,0.088380,0.068628,0.082988,0.096497,0.312951
282,0.189759,0.093878,0.067643,0.088207,0.068353,0.082744,0.096276,0.313140
283,0.189231,0.093596,0.067682,0.088391,0.068646,0.083004,0.096511,0.312940
284,0.189766,0.093881,0.067643,0.088206,0.068351,0.082741,0.096272,0.313140
285,0.189238,0.093600,0.067682,0.088388,0.068642,0.083000,0.096507,0.312942
286,0.189748,0.093871,0.067645,0.088214,0.068362,0.082750,0.096280,0.313132
287,0.189738,0.093919,0.067616,0.088127,0.068286,0.082752,0.096319,0.313245
288,0.189710,0.093905,0.067618,0.088134,0.068302,0.082766,0.096333,0.313232
289,0.189709,0.093904,0.067619,0.088135,0.068303,0.082766,0.096333,0.313231
290,0.189219,0.093643,0.067654,0.088306,0.068572,0.083007,0.096550,0.313049
291,0.189757,0.093926,0.067616,0.088125,0.068279,0.082743,0.096308,0.313246
292,0.189776,0.093882,0.067644,0.088209,0.068352,0.082736,0.096265,0.313135
293,0.189740,0.093918,0.067618,0.088129,0.068290,0.082751,0.096318,0.313236
294,0.189734,0.093917,0.067616,0.088128,0.068287,0.082754,0.096320,0.313244
295,0.189746,0.093924,0.067616,0.088122,0.068282,0.082748,0.096317,0.313245
296,0.189762,0.093933,0.067614,0.088116,0.068273,0.082740,0.096310,0.313252
297,0.189776,0.093938,0.067614,0.088116,0.068267,0.082733,0.096301,0.313256
298,0.189713,0.093905,0.067618,0.088137,0.068301,0.082764,0.096329,0.313233
299,0.188569,0.093300,0.067697,0.088520,0.068921,0.083325,0.096845,0.312823
300,0.189242,0.093656,0.067652,0.088297,0.068558,0.082995,0.096540,0.313059
301,0.189766,0.093932,0.067615,0.088119,0.068273,0.082738,0.096305,0.313252
302,0.189223,0.093646,0.067653,0.088303,0.068567,0.083005,0.096549,0.313053
303,0.189475,0.093781,0.067636,0.088216,0.068431,0.082881,0.096437,0.313143
304,0.189726,0.093912,0.067618,0.088132,0.068296,0.082758,0.096325,0.313234
305,0.189199,0.093633,0.067655,0.088312,0.068581,0.083017,0.096559,0.313044
306,0.189732,0.093914,0.067617,0.088132,0.068291,0.082754,0.096320,0.313239
307,0.189746,0.093920,0.067617,0.088129,0.068286,0.082748,0.096313,0.313241
308,0.189210,0.093640,0.067654,0.088305,0.068573,0.083011,0.096556,0.313051
309,0.189778,0.093939,0.067614,0.088116,0.068266,0.082732,0.096300,0.313256
310,0.189735,0.093917,0.067616,0.088129,0.068288,0.082753,0.096320,0.313243
311,0.189809,0.093954,0.067612,0.088106,0.068250,0.082717,0.096285,0.313266
312,0.189739,0.093919,0.067616,0.088127,0.068285,0.082751,0.096318,0.313244
313,0.188563,0.093297,0.067697,0.088521,0.068924,0.083328,0.096848,0.312822
314,0.189761,0.093930,0.067615,0.088121,0.068274,0.082740,0.096308,0.313251
315,0.188512,0.093271,0.067699,0.088536,0.068949,0.083352,0.096872,0.312808
316,0.189748,0.093924,0.067615,0.088123,0.068280,0.082747,0.096314,0.313248
317,0.189740,0.093920,0.067616,0.088127,0.068285,0.082751,0.096317,0.313245
318,0.189492,0.093791,0.067634,0.088207,0.068419,0.082873,0.096431,0.313153
319,0.189749,0.093924,0.067615,0.088124,0.068280,0.082746,0.096314,0.313248
320,0.189782,0.093921,0.067624,0.088146,0.068293,0.082731,0.096286,0.313217
321,0.189220,0.093646,0.067653,0.088302,0.068567,0.083006,0.096551,0.313054
322,0.189492,0.093791,0.067634,0.088206,0.068419,0.082873,0.096432,0.313153
323,0.189754,0.093901,0.067629,0.088166,0.068317,0.082745,0.096295,0.313193
324,0.189757,0.093928,0.067615,0.088121,0.068276,0.082742,0.096310,0.313251
325,0.188639,0.093338,0.067692,0.088496,0.068882,0.083291,0.096814,0.312850
326,0.189744,0.093922,0.067616,0.088125,0.068283,0.082749,0.096316,0.313246
327,0.189207,0.093639,0.067654,0.088305,0.068574,0.083013,0.096557,0.313051
328,0.189460,0.093750,0.067649,0.088259,0.068474,0.082890,0.096430,0.313088
329,0.189759,0.093917,0.067622,0.088142,0.068294,0.082742,0.096301,0.313224
330,0.189739,0.093915,0.067618,0.088134,0.068292,0.082751,0.096315,0.313235
331,0.189709,0.093901,0.067621,0.088141,0.068308,0.082766,0.096331,0.313222
332,0.189234,0.093651,0.067653,0.088301,0.068563,0.083000,0.096544,0.313055
333,0.189744,0.093920,0.067616,0.088127,0.068285,0.082749,0.096315,0.313244
334,0.189754,0.093872,0.067645,0.088214,0.068361,0.082747,0.096276,0.313131
335,0.189727,0.093857,0.067648,0.088224,0.068379,0.082761,0.096290,0.313114
336,0.189462,0.093776,0.067636,0.088216,0.068434,0.082888,0.096445,0.313143
337,0.189758,0.093876,0.067644,0.088210,0.068356,0.082745,0.096275,0.313136
338,0.189759,0.093877,0.067644,0.088209,0.068355,0.082744,0.096275,0.313137
339,0.189727,0.093913,0.067617,0.088131,0.068292,0.082757,0.096323,0.313240
340,0.189740,0.093919,0.067616,0.088127,0.068285,0.082751,0.096317,0.313245
