frame,p0,p1,p2,p3,p4,p5,p6,p7
140,0.197408,0.115237,0.099125,0.102539,0.065840,0.086328,0.104079,0.229444
141,0.197411,0.115246,0.099127,0.102548,0.065846,0.086337,0.104077,0.229408
142,0.197411,0.115242,0.099124,0.102545,0.065844,0.086338,0.104084,0.229411
143,0.197411,0.115247,0.099127,0.102549,0.065847,0.086338,0.104078,0.229403
144,0.197249,0.114701,0.099032,0.102049,0.065496,0.085864,0.104207,0.231401
145,0.197410,0.115243,0.099126,0.102545,0.065844,0.086334,0.104078,0.229421
146,0.197246,0.114690,0.099031,0.102039,0.065489,0.085853,0.104207,0.231445
147,0.197416,0.115259,0.099128,0.102560,0.065855,0.086351,0.104077,0.229353
148,0.197411,0.115244,0.099126,0.102546,0.065845,0.086337,0.104081,0.229410
149,0.197472,0.115036,0.099031,0.102408,0.065765,0.086233,0.104173,0.229882
150,0.197311,0.114470,0.098930,0.101894,0.065405,0.085749,0.104310,0.231931
151,0.197468,0.115022,0.099029,0.102395,0.065756,0.086218,0.104173,0.229938
152,0.197476,0.115047,0.099033,0.102418,0.065772,0.086243,0.104171,0.229841
153,0.197475,0.115042,0.099032,0.102414,0.065769,0.086240,0.104174,0.229854
154,0.197469,0.115023,0.099028,0.102397,0.065757,0.086223,0.104177,0.229926
155,0.138440,0.129995,0.128436,0.110633,0.119566,0.117958,0.114911,0.140062
156,0.197415,0.115203,0.099110,0.102515,0.065827,0.086313,0.104099,0.229520
157,0.197415,0.115203,0.099110,0.102514,0.065827,0.086312,0.104099,0.229521
158,0.197258,0.114660,0.099013,0.102020,0.065480,0.085857,0.104243,0.231469
159,0.197421,0.115216,0.099111,0.102528,0.065836,0.086330,0.104102,0.229455
160,0.197421,0.115222,0.099113,0.102533,0.065840,0.086333,0.104098,0.229440
161,0.197416,0.115204,0.099110,0.102516,0.065828,0.086315,0.104100,0.229511
162,0.197416,0.115202,0.099109,0.102515,0.065827,0.086316,0.104103,0.229512
163,0.197423,0.115222,0.099111,0.102534,0.065840,0.086337,0.104103,0.229429
164,0.197255,0.114656,0.099013,0.102016,0.065477,0.085848,0.104239,0.231496
165,0.146251,0.135591,0.129177,0.107382,0.114912,0.112804,0.108135,0.145748
166,0.197410,0.115242,0.099125,0.102545,0.065845,0.086337,0.104082,0.229414
167,0.197416,0.115261,0.099128,0.102563,0.065857,0.086355,0.104079,0.229341
168,0.197416,0.115257,0.099126,0.102559,0.065854,0.086352,0.104082,0.229354
169,0.197322,0.114936,0.099071,0.102265,0.065649,0.086076,0.104160,0.230521
170,0.197246,0.114691,0.099030,0.102040,0.065491,0.085856,0.104209,0.231438
171,0.197322,0.114939,0.099071,0.102268,0.065651,0.086079,0.104160,0.230509
172,0.144378,0.135257,0.129686,0.107712,0.115594,0.114381,0.109693,0.143299
173,0.197324,0.114941,0.099071,0.102270,0.065652,0.086082,0.104161,0.230499
174,0.197408,0.115235,0.099124,0.102538,0.065840,0.086328,0.104081,0.229447
175,0.197413,0.115253,0.099127,0.102554,0.065851,0.086342,0.104075,0.229384
176,0.197409,0.115240,0.099125,0.102542,0.065843,0.086330,0.104077,0.229434
177,0.197321,0.114930,0.099069,0.102260,0.065645,0.086072,0.104162,0.230541
178,0.197318,0.114919,0.099067,0.102251,0.065638,0.086063,0.104165,0.230578
179,0.197408,0.115236,0.099124,0.102539,0.065841,0.086328,0.104079,0.229444
180,0.197408,0.115236,0.099124,0.102539,0.065841,0.086328,0.104079,0.229445
181,0.197318,0.114920,0.099067,0.102251,0.065639,0.086063,0.104165,0.230577
182,0.197383,0.114717,0.098973,0.102118,0.065562,0.085966,0.104258,0.231023
183,0.197310,0.114466,0.098928,0.101890,0.065402,0.085750,0.104318,0.231935
184,0.197474,0.115041,0.099032,0.102413,0.065768,0.086238,0.104172,0.229863
185,0.197309,0.114464,0.098929,0.101888,0.065401,0.085742,0.104310,0.231957
186,0.197384,0.114721,0.098974,0.102122,0.065565,0.085969,0.104256,0.231009
187,0.197470,0.115027,0.099029,0.102401,0.065760,0.086227,0.104177,0.229909
188,0.197469,0.115025,0.099029,0.102399,0.065758,0.086224,0.104175,0.229921
189,0.197471,0.115030,0.099029,0.102404,0.065762,0.086231,0.104177,0.229896
190,0.197472,0.115035,0.099031,0.102407,0.065764,0.086232,0.104173,0.229886
191,0.197469,0.115027,0.099030,0.102400,0.065759,0.086223,0.104172,0.229919
192,0.197473,0.115038,0.099032,0.102410,0.065766,0.086234,0.104171,0.229876
193,0.197469,0.115023,0.099029,0.102396,0.065757,0.086220,0.104173,0.229933
194,0.197474,0.115042,0.099033,0.102414,0.065769,0.086236,0.104169,0.229863
195,0.197467,0.115018,0.099028,0.102391,0.065753,0.086214,0.104174,0.229955
196,0.197470,0.115027,0.099030,0.102399,0.065759,0.086223,0.104173,0.229921
197,0.197376,0.114692,0.098969,0.102095,0.065546,0.085944,0.104263,0.231115
198,0.197467,0.115018,0.099029,0.102391,0.065753,0.086214,0.104173,0.229953
199,0.197474,0.115041,0.099032,0.102412,0.065768,0.086235,0.104170,0.229868
200,0.197312,0.114471,0.098929,0.101895,0.065406,0.085756,0.104318,0.231913
201,0.197380,0.114704,0.098971,0.102107,0.065554,0.085954,0.104260,0.231070
202,0.197478,0.115052,0.099033,0.102423,0.065775,0.086250,0.104172,0.229816
203,0.197468,0.115020,0.099028,0.102394,0.065755,0.086219,0.104176,0.229940
204,0.197379,0.114702,0.098970,0.102105,0.065553,0.085952,0.104261,0.231078
205,0.197378,0.114699,0.098970,0.102102,0.065551,0.085950,0.104261,0.231089
206,0.197469,0.115025,0.099030,0.102398,0.065758,0.086221,0.104172,0.229927
207,0.197377,0.114695,0.098969,0.102098,0.065548,0.085945,0.104261,0.231107
208,0.197378,0.114698,0.098970,0.102101,0.065550,0.085949,0.104261,0.231093
209,0.197306,0.114456,0.098928,0.101881,0.065396,0.085735,0.104312,0.231987
210,0.197474,0.115042,0.099033,0.102414,0.065769,0.086236,0.104169,0.229864
211,0.197467,0.115021,0.099029,0.102394,0.065755,0.086217,0.104173,0.229944
212,0.197318,0.114496,0.098935,0.101917,0.065421,0.085772,0.104306,0.231836
213,0.197383,0.114716,0.098973,0.102118,0.065562,0.085966,0.104258,0.231024
214,0.197379,0.114704,0.098971,0.102107,0.065554,0.085954,0.104260,0.231072
215,0.197306,0.114457,0.098928,0.101882,0.065397,0.085735,0.104311,0.231984
216,0.197469,0.115026,0.099030,0.102399,0.065758,0.086221,0.104172,0.229925
217,0.197381,0.114711,0.098972,0.102113,0.065558,0.085961,0.104259,0.231044
218,0.197468,0.115024,0.099030,0.102397,0.065757,0.086219,0.104172,0.229934
219,0.197378,0.114699,0.098970,0.102102,0.065551,0.085950,0.104262,0.231090
220,0.197472,0.115037,0.099031,0.102409,0.065765,0.086232,0.104171,0.229882
221,0.197379,0.114704,0.098971,0.102107,0.065554,0.085954,0.104260,0.231071
222,0.197376,0.114694,0.098969,0.102098,0.065548,0.085945,0.104261,0.231109
223,0.197471,0.115027,0.099028,0.102401,0.065759,0.086230,0.104180,0.229904
224,0.197421,0.115229,0.099116,0.102540,0.065842,0.086335,0.104090,0.229428
225,0.197471,0.115026,0.099028,0.102400,0.065759,0.086229,0.104181,0.229907
226,0.197382,0.114711,0.098972,0.102113,0.065558,0.085961,0.104259,0.231044
227,0.197311,0.114470,0.098929,0.101894,0.065405,0.085754,0.104317,0.231921
228,0.197473,0.115037,0.099031,0.102410,0.065766,0.086235,0.104174,0.229874
229,0.197470,0.115026,0.099029,0.102399,0.065758,0.086224,0.104175,0.229919
230,0.197469,0.115018,0.099027,0.102392,0.065754,0.086221,0.104182,0.229939
231,0.156953,0.136954,0.125347,0.106013,0.112824,0.103856,0.098860,0.159191
232,0.157432,0.136721,0.124982,0.105930,0.112632,0.103211,0.098476,0.160617
233,0.197249,0.114688,0.099028,0.102039,0.065489,0.085860,0.104216,0.231431
234,0.197410,0.115227,0.099121,0.102533,0.065836,0.086327,0.104088,0.229459
235,0.197412,0.115236,0.099122,0.102540,0.065841,0.086333,0.104085,0.229431
236,0.197411,0.115232,0.099122,0.102537,0.065839,0.086330,0.104085,0.229443
237,0.197322,0.114928,0.099069,0.102258,0.065644,0.086068,0.104159,0.230552
238,0.145685,0.133659,0.128276,0.107859,0.114967,0.112285,0.108968,0.148302
239,0.197403,0.115215,0.099119,0.102522,0.065829,0.086316,0.104091,0.229505
240,0.197314,0.114914,0.099067,0.102246,0.065635,0.086057,0.104165,0.230601
241,0.197319,0.114930,0.099070,0.102261,0.065646,0.086072,0.104162,0.230541
242,0.197245,0.114683,0.099027,0.102035,0.065487,0.085858,0.104220,0.231444
243,0.197317,0.114924,0.099068,0.102255,0.065641,0.086066,0.104164,0.230565
244,0.197317,0.114924,0.099068,0.102255,0.065642,0.086066,0.104163,0.230564
245,0.197319,0.114927,0.099069,0.102259,0.065644,0.086070,0.104164,0.230549
246,0.156744,0.132942,0.122864,0.106521,0.111939,0.101223,0.099412,0.168355
247,0.197247,0.114690,0.099028,0.102042,0.065492,0.085864,0.104218,0.231419
248,0.157567,0.132916,0.122456,0.106231,0.111501,0.100254,0.098672,0.170403
249,0.197319,0.114918,0.099066,0.102251,0.065639,0.086062,0.104164,0.230581
250,0.197404,0.115208,0.099116,0.102517,0.065826,0.086312,0.104094,0.229522
251,0.197248,0.114683,0.099026,0.102037,0.065488,0.085858,0.104219,0.231441
252,0.197406,0.115217,0.099118,0.102525,0.065831,0.086319,0.104091,0.229494
253,0.197401,0.115192,0.099113,0.102504,0.065816,0.086302,0.104101,0.229571
254,0.151590,0.130972,0.124071,0.107822,0.112956,0.105115,0.104186,0.163288
255,0.197399,0.115189,0.099112,0.102500,0.065814,0.086300,0.104104,0.229582
256,0.197320,0.114924,0.099067,0.102257,0.065644,0.086069,0.104165,0.230555
257,0.154265,0.129991,0.122130,0.107615,0.112000,0.101789,0.101810,0.170401
258,0.197401,0.115200,0.099115,0.102510,0.065821,0.086307,0.104098,0.229548
259,0.153777,0.131118,0.123110,0.107493,0.112414,0.103047,0.102168,0.166873
260,0.197404,0.115209,0.099116,0.102518,0.065827,0.086316,0.104098,0.229514
261,0.197403,0.115206,0.099115,0.102516,0.065825,0.086313,0.104097,0.229524
262,0.197403,0.115206,0.099115,0.102516,0.065825,0.086312,0.104097,0.229526
263,0.197404,0.115208,0.099116,0.102518,0.065826,0.086315,0.104097,0.229517
264,0.197404,0.115207,0.099115,0.102517,0.065826,0.086313,0.104096,0.229521
265,0.197409,0.115220,0.099117,0.102529,0.065834,0.086326,0.104095,0.229470
266,0.197406,0.115211,0.099116,0.102520,0.065828,0.086317,0.104096,0.229506
267,0.197405,0.115211,0.099116,0.102520,0.065828,0.086316,0.104095,0.229509
268,0.197407,0.115215,0.099117,0.102524,0.065830,0.086320,0.104095,0.229493
269,0.197466,0.115008,0.099025,0.102383,0.065747,0.086214,0.104186,0.229971
270,0.197467,0.115007,0.099024,0.102383,0.065747,0.086215,0.104187,0.229970
271,0.197468,0.115013,0.099026,0.102388,0.065751,0.086217,0.104182,0.229954
272,0.197463,0.114994,0.099022,0.102371,0.065738,0.086204,0.104191,0.230018
273,0.197309,0.114462,0.098928,0.101887,0.065400,0.085746,0.104318,0.231949
274,0.197470,0.115021,0.099028,0.102395,0.065756,0.086223,0.104180,0.229927
275,0.197465,0.115001,0.099023,0.102377,0.065743,0.086210,0.104190,0.229991
276,0.197469,0.115016,0.099026,0.102391,0.065752,0.086221,0.104185,0.229941
277,0.197310,0.114466,0.098929,0.101891,0.065403,0.085750,0.104316,0.231935
278,0.197384,0.114721,0.098974,0.102122,0.065565,0.085969,0.104256,0.231009
279,0.197379,0.114704,0.098971,0.102107,0.065554,0.085953,0.104259,0.231073
280,0.161225,0.136045,0.122884,0.104249,0.109704,0.097981,0.095042,0.172870
281,0.197327,0.114922,0.099064,0.102260,0.065645,0.086069,0.104164,0.230550
282,0.197409,0.115205,0.099113,0.102518,0.065826,0.086311,0.104092,0.229526
283,0.197250,0.114668,0.099020,0.102028,0.065482,0.085847,0.104221,0.231484
284,0.197413,0.115217,0.099115,0.102529,0.065834,0.086322,0.104090,0.229479
285,0.197253,0.114680,0.099022,0.102038,0.065489,0.085857,0.104219,0.231442
286,0.197412,0.115213,0.099114,0.102526,0.065832,0.086319,0.104092,0.229493
287,0.197408,0.115199,0.099111,0.102513,0.065823,0.086309,0.104097,0.229539
288,0.197248,0.114665,0.099020,0.102024,0.065480,0.085844,0.104221,0.231498
289,0.197410,0.115208,0.099114,0.102522,0.065829,0.086314,0.104092,0.229512
290,0.197464,0.115004,0.099025,0.102380,0.065745,0.086209,0.104185,0.229988
291,0.197378,0.114701,0.098970,0.102104,0.065552,0.085950,0.104260,0.231086
292,0.197310,0.114469,0.098929,0.101893,0.065404,0.085752,0.104316,0.231926
293,0.197465,0.115007,0.099025,0.102382,0.065747,0.086211,0.104183,0.229979
294,0.184409,0.167024,0.131892,0.093194,0.088822,0.085780,0.069709,0.179170
295,0.197443,0.115094,0.099062,0.102444,0.065783,0.086256,0.104142,0.229775
296,0.197443,0.115094,0.099062,0.102444,0.065783,0.086256,0.104143,0.229775
297,0.197357,0.114796,0.099010,0.102173,0.065592,0.086002,0.104216,0.230854
298,0.197287,0.114556,0.098968,0.101954,0.065439,0.085795,0.104273,0.231728
299,0.197358,0.114797,0.099010,0.102173,0.065593,0.086002,0.104215,0.230852
300,0.197453,0.115129,0.099069,0.102477,0.065805,0.086287,0.104134,0.229646
301,0.197287,0.114560,0.098969,0.101957,0.065441,0.085797,0.104272,0.231716
302,0.197359,0.114800,0.099011,0.102176,0.065595,0.086005,0.104215,0.230839
303,0.197447,0.115108,0.099065,0.102457,0.065792,0.086268,0.104138,0.229724
304,0.197465,0.115006,0.099025,0.102381,0.065746,0.086211,0.104185,0.229982
305,0.197380,0.114708,0.098972,0.102111,0.065557,0.085958,0.104259,0.231055
306,0.197469,0.115021,0.099027,0.102396,0.065756,0.086225,0.104182,0.229923
307,0.197468,0.115017,0.099027,0.102392,0.065753,0.086222,0.104183,0.229938
308,0.197310,0.114467,0.098929,0.101891,0.065403,0.085751,0.104317,0.231933
309,0.197470,0.115022,0.099027,0.102397,0.065757,0.086227,0.104183,0.229916
310,0.197470,0.115022,0.099027,0.102397,0.065757,0.086228,0.104184,0.229916
311,0.197307,0.114456,0.098927,0.101881,0.065396,0.085740,0.104318,0.231976
312,0.197470,0.115020,0.099027,0.102395,0.065756,0.086227,0.104184,0.229921
313,0.197467,0.115011,0.099025,0.102387,0.065750,0.086217,0.104185,0.229958
314,0.197310,0.114465,0.098928,0.101890,0.065402,0.085749,0.104317,0.231938
315,0.197380,0.114707,0.098972,0.102110,0.065556,0.085956,0.104259,0.231061
316,0.197468,0.115016,0.099026,0.102391,0.065753,0.086222,0.104184,0.229938
317,0.197381,0.114710,0.098972,0.102112,0.065558,0.085959,0.104259,0.231050
318,0.197467,0.115011,0.099026,0.102387,0.065750,0.086216,0.104184,0.229960
319,0.197470,0.115022,0.099028,0.102397,0.065757,0.086225,0.104180,0.229922
320,0.197376,0.114693,0.098969,0.102097,0.065547,0.085944,0.104261,0.231112
321,0.197467,0.115011,0.099025,0.102386,0.065749,0.086217,0.104186,0.229958
322,0.162667,0.140331,0.125016,0.103777,0.110269,0.099779,0.093277,0.164883
323,0.197416,0.115196,0.099108,0.102511,0.065822,0.086310,0.104102,0.229535
324,0.197331,0.114906,0.099058,0.102245,0.065636,0.086059,0.104170,0.230595
325,0.197417,0.115197,0.099108,0.102512,0.065823,0.086311,0.104101,0.229531
326,0.197332,0.114910,0.099059,0.102249,0.065638,0.086061,0.104168,0.230583
327,0.166302,0.144602,0.126257,0.101181,0.106385,0.097273,0.088897,0.169103
328,0.197418,0.115202,0.099109,0.102517,0.065826,0.086316,0.104100,0.229512
329,0.197420,0.115209,0.099111,0.102523,0.065831,0.086321,0.104097,0.229489
330,0.197263,0.114680,0.099019,0.102039,0.065491,0.085864,0.104224,0.231421
331,0.197418,0.115203,0.099110,0.102518,0.065827,0.086315,0.104098,0.229512
