frame,p0,p1,p2,p3,p4,p5,p6,p7
52,0.154102,0.117433,0.104768,0.105466,0.104047,0.098652,0.113551,0.201981
53,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201988
54,0.154100,0.117434,0.104767,0.105470,0.104050,0.098656,0.113553,0.201970
55,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
56,0.154100,0.117435,0.104766,0.105470,0.104051,0.098656,0.113553,0.201968
57,0.154098,0.117437,0.104764,0.105475,0.104055,0.098661,0.113555,0.201954
58,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113552,0.201974
59,0.154102,0.117433,0.104768,0.105466,0.104047,0.098652,0.113551,0.201981
60,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201960
61,0.154101,0.117434,0.104767,0.105469,0.104050,0.098655,0.113553,0.201972
62,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201966
63,0.154101,0.117434,0.104767,0.105469,0.104049,0.098655,0.113553,0.201973
64,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113550,0.201991
65,0.154104,0.117430,0.104771,0.105460,0.104042,0.098647,0.113548,0.201999
66,0.154103,0.117432,0.104769,0.105463,0.104044,0.098650,0.113550,0.201990
67,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201988
68,0.154102,0.117433,0.104768,0.105465,0.104046,0.098652,0.113551,0.201983
69,0.154104,0.117430,0.104771,0.105459,0.104041,0.098647,0.113548,0.201999
70,0.154105,0.117429,0.104772,0.105456,0.104039,0.098643,0.113547,0.202009
71,0.154104,0.117430,0.104771,0.105460,0.104042,0.098647,0.113548,0.201998
72,0.154104,0.117430,0.104771,0.105459,0.104041,0.098647,0.113548,0.201999
73,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113549,0.201992
74,0.154101,0.117434,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
75,0.154103,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201993
76,0.154104,0.117430,0.104771,0.105459,0.104041,0.098647,0.113548,0.201999
77,0.154107,0.117427,0.104774,0.105452,0.104036,0.098640,0.113545,0.202019
78,0.154107,0.117427,0.104774,0.105451,0.104035,0.098640,0.113545,0.202022
79,0.154104,0.117430,0.104771,0.105459,0.104041,0.098646,0.113548,0.202001
80,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113549,0.201992
81,0.154104,0.117430,0.104770,0.105460,0.104042,0.098647,0.113549,0.201997
82,0.154102,0.117432,0.104769,0.105465,0.104046,0.098651,0.113551,0.201984
83,0.154103,0.117432,0.104769,0.105463,0.104044,0.098649,0.113550,0.201990
84,0.154104,0.117430,0.104771,0.105460,0.104042,0.098647,0.113548,0.201997
85,0.154103,0.117432,0.104769,0.105464,0.104045,0.098650,0.113550,0.201987
86,0.154102,0.117432,0.104769,0.105464,0.104046,0.098651,0.113550,0.201985
87,0.154100,0.117435,0.104766,0.105472,0.104052,0.098658,0.113554,0.201964
88,0.154097,0.117439,0.104763,0.105479,0.104058,0.098664,0.113557,0.201944
89,0.154098,0.117437,0.104764,0.105477,0.104056,0.098662,0.113556,0.201951
90,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201967
91,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201966
92,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201966
93,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201967
94,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113552,0.201979
95,0.154103,0.117432,0.104769,0.105464,0.104045,0.098650,0.113550,0.201987
96,0.154101,0.117434,0.104767,0.105468,0.104049,0.098654,0.113552,0.201975
97,0.154102,0.117432,0.104769,0.105465,0.104046,0.098651,0.113551,0.201984
98,0.154101,0.117433,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
99,0.154101,0.117434,0.104767,0.105469,0.104049,0.098655,0.113552,0.201973
100,0.154100,0.117435,0.104766,0.105472,0.104052,0.098657,0.113554,0.201965
101,0.154103,0.117431,0.104770,0.105462,0.104043,0.098648,0.113549,0.201993
102,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113549,0.201992
103,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201989
104,0.154101,0.117434,0.104767,0.105469,0.104050,0.098655,0.113553,0.201972
105,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201959
106,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113553,0.201967
107,0.154100,0.117435,0.104766,0.105470,0.104050,0.098656,0.113553,0.201970
108,0.154103,0.117432,0.104769,0.105463,0.104044,0.098650,0.113550,0.201990
109,0.154101,0.117434,0.104767,0.105468,0.104049,0.098654,0.113552,0.201975
110,0.154102,0.117433,0.104768,0.105466,0.104047,0.098652,0.113551,0.201980
111,0.154101,0.117434,0.104767,0.105467,0.104048,0.098654,0.113552,0.201976
112,0.154102,0.117432,0.104769,0.105464,0.104046,0.098651,0.113551,0.201985
113,0.154102,0.117433,0.104768,0.105465,0.104046,0.098652,0.113551,0.201982
114,0.154104,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201994
115,0.154106,0.117429,0.104772,0.105456,0.104038,0.098643,0.113547,0.202009
116,0.154106,0.117429,0.104772,0.105456,0.104038,0.098644,0.113547,0.202009
117,0.154105,0.117429,0.104772,0.105456,0.104039,0.098644,0.113547,0.202007
118,0.154105,0.117429,0.104772,0.105456,0.104039,0.098644,0.113547,0.202008
119,0.154108,0.117426,0.104775,0.105448,0.104032,0.098637,0.113543,0.202030
120,0.154107,0.117427,0.104774,0.105451,0.104035,0.098639,0.113545,0.202023
121,0.154107,0.117427,0.104774,0.105451,0.104035,0.098639,0.113545,0.202022
122,0.154108,0.117426,0.104775,0.105449,0.104033,0.098638,0.113544,0.202027
123,0.154108,0.117426,0.104775,0.105449,0.104033,0.098638,0.113544,0.202028
124,0.154107,0.117427,0.104774,0.105452,0.104035,0.098640,0.113545,0.202020
125,0.154106,0.117428,0.104773,0.105453,0.104037,0.098641,0.113546,0.202016
126,0.154104,0.117430,0.104771,0.105459,0.104041,0.098646,0.113548,0.202000
127,0.154106,0.117428,0.104773,0.105453,0.104037,0.098641,0.113545,0.202016
128,0.154106,0.117428,0.104772,0.105456,0.104039,0.098643,0.113547,0.202010
129,0.154104,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201995
130,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201989
131,0.154101,0.117434,0.104767,0.105470,0.104050,0.098655,0.113553,0.201971
132,0.154100,0.117435,0.104766,0.105471,0.104052,0.098657,0.113554,0.201966
133,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201966
134,0.154100,0.117435,0.104766,0.105470,0.104051,0.098656,0.113553,0.201969
135,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201951
136,0.154098,0.117438,0.104763,0.105478,0.104057,0.098663,0.113557,0.201947
137,0.154097,0.117438,0.104763,0.105479,0.104058,0.098664,0.113557,0.201944
138,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
139,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113553,0.201967
140,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113552,0.201974
141,0.154102,0.117432,0.104769,0.105465,0.104046,0.098651,0.113551,0.201984
142,0.154100,0.117435,0.104766,0.105472,0.104052,0.098657,0.113554,0.201965
143,0.154097,0.117439,0.104763,0.105479,0.104058,0.098664,0.113557,0.201943
144,0.154097,0.117439,0.104762,0.105480,0.104058,0.098664,0.113557,0.201942
145,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
146,0.154100,0.117434,0.104767,0.105470,0.104050,0.098656,0.113553,0.201970
147,0.154100,0.117435,0.104766,0.105472,0.104052,0.098658,0.113554,0.201964
148,0.154097,0.117438,0.104763,0.105478,0.104057,0.098663,0.113557,0.201946
149,0.154095,0.117441,0.104760,0.105485,0.104063,0.098669,0.113560,0.201928
150,0.154097,0.117439,0.104762,0.105480,0.104058,0.098664,0.113558,0.201942
151,0.154096,0.117439,0.104762,0.105481,0.104059,0.098665,0.113558,0.201939
152,0.154097,0.117439,0.104762,0.105480,0.104059,0.098665,0.113558,0.201942
153,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201952
154,0.154098,0.117437,0.104764,0.105476,0.104056,0.098662,0.113556,0.201951
155,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113554,0.201966
156,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
157,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201960
158,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201980
159,0.154101,0.117433,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
160,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
161,0.154097,0.117438,0.104763,0.105478,0.104057,0.098663,0.113557,0.201946
162,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
163,0.154098,0.117438,0.104763,0.105477,0.104057,0.098662,0.113556,0.201949
164,0.154098,0.117437,0.104764,0.105475,0.104055,0.098660,0.113555,0.201955
165,0.154097,0.117439,0.104763,0.105479,0.104058,0.098664,0.113557,0.201943
166,0.154097,0.117439,0.104763,0.105479,0.104058,0.098664,0.113557,0.201943
167,0.154097,0.117439,0.104762,0.105480,0.104058,0.098664,0.113557,0.201942
168,0.154095,0.117441,0.104760,0.105485,0.104063,0.098669,0.113560,0.201926
169,0.154096,0.117440,0.104761,0.105483,0.104061,0.098667,0.113559,0.201933
170,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
171,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113554,0.201961
172,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201980
173,0.154104,0.117430,0.104771,0.105459,0.104041,0.098646,0.113548,0.202001
174,0.154104,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201995
175,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113552,0.201974
176,0.154101,0.117434,0.104767,0.105469,0.104049,0.098655,0.113553,0.201973
177,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201979
178,0.154103,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201993
179,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113549,0.201992
180,0.154102,0.117433,0.104768,0.105467,0.104048,0.098653,0.113551,0.201979
181,0.154101,0.117433,0.104768,0.105467,0.104048,0.098653,0.113552,0.201977
182,0.154100,0.117435,0.104766,0.105470,0.104051,0.098656,0.113553,0.201968
183,0.154099,0.117437,0.104764,0.105475,0.104054,0.098660,0.113555,0.201956
184,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201959
185,0.154100,0.117435,0.104767,0.105470,0.104050,0.098656,0.113553,0.201970
186,0.154101,0.117434,0.104767,0.105468,0.104048,0.098654,0.113552,0.201976
187,0.154100,0.117435,0.104766,0.105470,0.104050,0.098656,0.113553,0.201969
188,0.154099,0.117436,0.104765,0.105474,0.104053,0.098659,0.113555,0.201959
189,0.154100,0.117436,0.104766,0.105472,0.104052,0.098658,0.113554,0.201963
190,0.154100,0.117435,0.104766,0.105471,0.104051,0.098656,0.113553,0.201968
191,0.154098,0.117437,0.104764,0.105475,0.104055,0.098660,0.113555,0.201955
192,0.154096,0.117439,0.104762,0.105481,0.104059,0.098665,0.113558,0.201939
193,0.154095,0.117440,0.104761,0.105484,0.104062,0.098668,0.113559,0.201931
194,0.154095,0.117440,0.104761,0.105484,0.104062,0.098668,0.113559,0.201930
195,0.154094,0.117441,0.104760,0.105486,0.104064,0.098670,0.113560,0.201923
196,0.154094,0.117442,0.104759,0.105488,0.104065,0.098672,0.113561,0.201919
197,0.154095,0.117441,0.104760,0.105486,0.104064,0.098670,0.113560,0.201925
198,0.154094,0.117442,0.104760,0.105486,0.104064,0.098670,0.113560,0.201923
199,0.154094,0.117442,0.104760,0.105486,0.104064,0.098670,0.113561,0.201923
200,0.154094,0.117442,0.104759,0.105488,0.104065,0.098672,0.113561,0.201918
201,0.154096,0.117440,0.104761,0.105483,0.104061,0.098667,0.113559,0.201933
202,0.154096,0.117440,0.104761,0.105482,0.104061,0.098667,0.113559,0.201934
203,0.154096,0.117440,0.104761,0.105482,0.104061,0.098667,0.113559,0.201935
204,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
205,0.154099,0.117436,0.104765,0.105474,0.104054,0.098659,0.113555,0.201958
206,0.154098,0.117437,0.104764,0.105475,0.104055,0.098661,0.113556,0.201954
207,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
208,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201959
209,0.154100,0.117435,0.104766,0.105470,0.104051,0.098656,0.113553,0.201968
210,0.154100,0.117435,0.104766,0.105470,0.104050,0.098656,0.113553,0.201969
211,0.154099,0.117436,0.104765,0.105474,0.104054,0.098660,0.113555,0.201957
212,0.154100,0.117435,0.104766,0.105472,0.104052,0.098657,0.113554,0.201964
213,0.154102,0.117432,0.104768,0.105465,0.104046,0.098652,0.113551,0.201983
214,0.154102,0.117433,0.104768,0.105466,0.104047,0.098652,0.113551,0.201981
215,0.154100,0.117435,0.104766,0.105470,0.104050,0.098656,0.113553,0.201969
216,0.154102,0.117433,0.104768,0.105466,0.104047,0.098652,0.113551,0.201981
217,0.154104,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201995
218,0.154101,0.117434,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
219,0.154100,0.117435,0.104766,0.105470,0.104051,0.098656,0.113553,0.201968
220,0.154100,0.117435,0.104767,0.105470,0.104050,0.098656,0.113553,0.201970
221,0.154103,0.117432,0.104769,0.105462,0.104044,0.098649,0.113550,0.201990
222,0.154106,0.117428,0.104773,0.105455,0.104038,0.098642,0.113546,0.202013
223,0.154103,0.117431,0.104770,0.105462,0.104043,0.098648,0.113549,0.201993
224,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201980
225,0.154101,0.117434,0.104767,0.105469,0.104050,0.098655,0.113553,0.201971
226,0.154103,0.117432,0.104769,0.105464,0.104045,0.098650,0.113550,0.201987
227,0.154101,0.117434,0.104767,0.105468,0.104049,0.098654,0.113552,0.201975
228,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201979
229,0.154101,0.117434,0.104767,0.105468,0.104048,0.098654,0.113552,0.201976
230,0.154102,0.117433,0.104768,0.105466,0.104048,0.098653,0.113551,0.201980
231,0.154102,0.117433,0.104768,0.105467,0.104048,0.098653,0.113552,0.201979
232,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113553,0.201973
233,0.154102,0.117433,0.104769,0.105465,0.104046,0.098652,0.113551,0.201984
234,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201989
235,0.154105,0.117429,0.104771,0.105458,0.104041,0.098645,0.113548,0.202003
236,0.154101,0.117434,0.104767,0.105467,0.104048,0.098654,0.113552,0.201976
237,0.154101,0.117434,0.104767,0.105467,0.104048,0.098654,0.113552,0.201976
238,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113550,0.201991
239,0.154104,0.117431,0.104770,0.105461,0.104043,0.098648,0.113549,0.201994
240,0.154108,0.117426,0.104775,0.105449,0.104033,0.098637,0.113543,0.202028
241,0.154106,0.117427,0.104773,0.105453,0.104036,0.098641,0.113545,0.202017
242,0.154104,0.117430,0.104771,0.105459,0.104042,0.098647,0.113548,0.201999
243,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113550,0.201992
244,0.154105,0.117429,0.104772,0.105456,0.104039,0.098644,0.113547,0.202007
245,0.154107,0.117427,0.104774,0.105451,0.104035,0.098640,0.113545,0.202021
246,0.154111,0.117423,0.104778,0.105442,0.104027,0.098631,0.113540,0.202048
247,0.154109,0.117424,0.104777,0.105445,0.104030,0.098634,0.113542,0.202038
248,0.154109,0.117425,0.104776,0.105446,0.104030,0.098635,0.113542,0.202036
249,0.154111,0.117422,0.104779,0.105440,0.104026,0.098630,0.113540,0.202053
250,0.154108,0.117425,0.104776,0.105448,0.104032,0.098637,0.113543,0.202031
251,0.154107,0.117426,0.104774,0.105451,0.104034,0.098639,0.113544,0.202023
252,0.154106,0.117428,0.104773,0.105454,0.104037,0.098642,0.113546,0.202015
253,0.154104,0.117430,0.104771,0.105460,0.104042,0.098647,0.113548,0.201998
254,0.154105,0.117430,0.104771,0.105458,0.104041,0.098646,0.113548,0.202002
255,0.154103,0.117431,0.104770,0.105462,0.104044,0.098649,0.113549,0.201992
256,0.154104,0.117430,0.104771,0.105460,0.104042,0.098647,0.113548,0.201997
257,0.154104,0.117430,0.104771,0.105459,0.104041,0.098646,0.113548,0.202000
258,0.154101,0.117433,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
259,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113552,0.201980
260,0.154101,0.117434,0.104767,0.105468,0.104048,0.098654,0.113552,0.201975
261,0.154101,0.117434,0.104768,0.105467,0.104048,0.098654,0.113552,0.201977
262,0.154102,0.117433,0.104768,0.105466,0.104047,0.098653,0.113551,0.201980
263,0.154103,0.117432,0.104769,0.105463,0.104045,0.098650,0.113550,0.201989
264,0.154100,0.117435,0.104766,0.105471,0.104051,0.098657,0.113553,0.201967
265,0.154100,0.117434,0.104767,0.105470,0.104050,0.098656,0.113553,0.201970
266,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201952
267,0.154096,0.117440,0.104761,0.105482,0.104061,0.098667,0.113559,0.201934
268,0.154096,0.117439,0.104762,0.105482,0.104060,0.098666,0.113558,0.201937
269,0.154093,0.117443,0.104758,0.105489,0.104066,0.098673,0.113562,0.201915
270,0.154094,0.117442,0.104759,0.105488,0.104066,0.098672,0.113561,0.201918
271,0.154094,0.117442,0.104759,0.105488,0.104065,0.098671,0.113561,0.201920
272,0.154094,0.117442,0.104759,0.105487,0.104065,0.098671,0.113561,0.201921
273,0.154094,0.117443,0.104759,0.105489,0.104066,0.098673,0.113562,0.201916
274,0.154094,0.117442,0.104759,0.105487,0.104065,0.098671,0.113561,0.201920
275,0.154094,0.117442,0.104759,0.105487,0.104065,0.098671,0.113561,0.201921
276,0.154094,0.117442,0.104760,0.105486,0.104064,0.098670,0.113560,0.201923
277,0.154095,0.117441,0.104760,0.105485,0.104063,0.098669,0.113560,0.201928
278,0.154096,0.117440,0.104761,0.105483,0.104061,0.098668,0.113559,0.201932
279,0.154098,0.117437,0.104764,0.105476,0.104055,0.098661,0.113556,0.201953
280,0.154099,0.117436,0.104765,0.105472,0.104052,0.098658,0.113554,0.201962
281,0.154101,0.117434,0.104767,0.105467,0.104048,0.098654,0.113552,0.201976
282,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113552,0.201974
283,0.154102,0.117433,0.104768,0.105467,0.104048,0.098653,0.113552,0.201978
284,0.154101,0.117434,0.104767,0.105468,0.104049,0.098654,0.113552,0.201975
285,0.154101,0.117434,0.104767,0.105468,0.104049,0.098655,0.113552,0.201973
286,0.154101,0.117434,0.104767,0.105467,0.104048,0.098654,0.113552,0.201976
287,0.154101,0.117433,0.104768,0.105467,0.104048,0.098653,0.113552,0.201978
288,0.154102,0.117432,0.104769,0.105465,0.104046,0.098651,0.113551,0.201984
289,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113554,0.201961
290,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201952
291,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201952
292,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201960
293,0.154099,0.117437,0.104764,0.105475,0.104054,0.098660,0.113555,0.201955
294,0.154099,0.117436,0.104765,0.105473,0.104053,0.098659,0.113555,0.201960
295,0.154099,0.117436,0.104765,0.105472,0.104052,0.098658,0.113554,0.201963
296,0.154099,0.117436,0.104765,0.105474,0.104053,0.098659,0.113555,0.201959
297,0.154098,0.117437,0.104764,0.105476,0.104055,0.098661,0.113556,0.201952
298,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
299,0.154099,0.117436,0.104765,0.105474,0.104053,0.098659,0.113555,0.201959
300,0.154100,0.117435,0.104766,0.105471,0.104052,0.098657,0.113554,0.201966
301,0.154098,0.117437,0.104764,0.105476,0.104056,0.098662,0.113556,0.201951
302,0.154098,0.117437,0.104764,0.105476,0.104055,0.098661,0.113556,0.201953
303,0.154098,0.117438,0.104763,0.105477,0.104057,0.098662,0.113556,0.201948
304,0.154098,0.117438,0.104763,0.105478,0.104057,0.098663,0.113557,0.201947
305,0.154098,0.117437,0.104764,0.105475,0.104055,0.098661,0.113556,0.201954
306,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201952
307,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
308,0.154097,0.117438,0.104763,0.105478,0.104057,0.098663,0.113557,0.201947
309,0.154098,0.117438,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
310,0.154098,0.117437,0.104764,0.105476,0.104056,0.098661,0.113556,0.201953
311,0.154098,0.117437,0.104764,0.105477,0.104056,0.098662,0.113556,0.201950
312,0.154096,0.117440,0.104761,0.105483,0.104061,0.098667,0.113559,0.201932
313,0.154096,0.117439,0.104762,0.105481,0.104060,0.098666,0.113558,0.201938
314,0.154098,0.117438,0.104763,0.105477,0.104056,0.098662,0.113556,0.201949
315,0.154096,0.117440,0.104761,0.105483,0.104061,0.098667,0.113559,0.201933
316,0.154096,0.117440,0.104761,0.105483,0.104061,0.098667,0.113559,0.201933
317,0.154096,0.117439,0.104762,0.105481,0.104060,0.098666,0.113558,0.201938
318,0.154096,0.117440,0.104761,0.105482,0.104060,0.098666,0.113559,0.201936
319,0.154096,0.117439,0.104762,0.105481,0.104060,0.098666,0.113558,0.201937
320,0.154097,0.117439,0.104762,0.105480,0.104059,0.098665,0.113558,0.201941
321,0.154095,0.117441,0.104760,0.105484,0.104062,0.098669,0.113560,0.201929
322,0.154096,0.117439,0.104762,0.105481,0.104060,0.098666,0.113558,0.201938
323,0.154096,0.117439,0.104762,0.105481,0.104060,0.098666,0.113558,0.201938
324,0.154095,0.117441,0.104760,0.105485,0.104063,0.098669,0.113560,0.201928
325,0.154096,0.117440,0.104761,0.105483,0.104061,0.098668,0.113559,0.201932
326,0.154097,0.117438,0.104763,0.105479,0.104058,0.098663,0.113557,0.201945
327,0.154097,0.117438,0.104763,0.105479,0.104058,0.098664,0.113557,0.201944
328,0.154097,0.117439,0.104762,0.105480,0.104059,0.098665,0.113558,0.201940
329,0.154097,0.117439,0.104762,0.105480,0.104059,0.098665,0.113558,0.201941
330,0.154098,0.117437,0.104764,0.105476,0.104055,0.098661,0.113556,0.201952
331,0.154098,0.117437,0.104764,0.105476,0.104056,0.098662,0.113556,0.201951
